Timeout|Limit|Ordering|C|Average depth|Average branching|Report frequency|Progress list|Acquired amount|Unaccepted amount
180|1|fixed|5.0|10.368864|8.849404|1.8|[60, 128, 215, 294, 376, 437, 512, 588, 644, 722, 794, 867, 935, 989, 1054, 1124, 1183, 1221, 1286, 1340, 1395, 1457, 1507, 1554, 1607, 1652, 1700, 1744, 1776, 1828, 1878, 1923, 1971, 2016, 2063, 2111, 2153, 2200, 2251, 2295, 2333, 2366, 2410, 2448, 2484, 2528, 2546, 2579, 2622, 2655, 2692, 2720, 2753, 2796, 2828, 2864, 2898, 2928, 2963, 3001, 3035, 3066, 3098, 3121, 3151, 3178, 3211, 3244, 3270, 3299, 3331, 3360, 3387, 3419, 3448, 3474, 3500, 3524, 3547, 3571, 3594, 3620, 3646, 3676, 3708, 3733, 3763, 3789, 3814, 3838, 3864, 3887, 3914, 3940, 3960, 3989, 4018, 4044, 4058]|4061|10
180|10|random|5.0|10.809087|3.579438|1.8|[358, 809, 1262, 1682, 2119, 2503, 2835, 3168, 3461, 3778, 4077, 4369, 4666, 4912, 5172, 5364, 5597, 5838, 6029, 6229, 6424, 6628, 6773, 6904, 7051, 7184, 7317, 7422, 7516, 7640, 7744, 7845, 7915, 8028, 8104, 8189, 8259, 8337, 8399, 8453, 8501, 8561, 8623, 8683, 8747, 8793, 8843, 8895, 8931, 8977, 9011, 9058, 9085, 9119, 9154, 9204, 9241, 9268, 9283, 9305, 9328, 9349, 9366, 9393, 9419, 9436, 9460, 9492, 9510, 9527, 9538, 9553, 9564, 9586, 9599, 9617, 9631, 9649, 9664, 9668, 9681, 9687, 9703, 9711, 9721, 9734, 9744, 9753, 9760, 9768, 9784, 9789, 9807, 9812, 9815, 9824, 9829, 9832]|9835|1
180|10|fixed|5.0|8.989016|2.829747|1.8|[802, 1627, 2284, 3005, 3647, 4167, 4524, 4941, 5294, 5567, 5835, 6134, 6340, 6511, 6668, 6886, 7069, 7162, 7292, 7441, 7484, 7602, 7680, 7770, 7829, 7905, 7951, 7999, 8035, 8093, 8145, 8158, 8197, 8244, 8277, 8316, 8344, 8370, 8393, 8410, 8443, 8458, 8497, 8524, 8553, 8572, 8579, 8595, 8607, 8626, 8629, 8636, 8647, 8650, 8659, 8685, 8689, 8701, 8712, 8733, 8751, 8766, 8776, 8782, 8787, 8796, 8799, 8805, 8811, 8834, 8845, 8848, 8862, 8873, 8875, 8892, 8898, 8905, 8910, 8916, 8924, 8925, 8938, 8942, 8947, 8972, 8984, 8990, 8995, 9003, 9011, 9016, 9022, 9024, 9038, 9047, 9054, 9060]|9066|0
180|50|random|5.0|8.939422|3.659211|1.8|[1802, 3674, 5079, 6321, 7213, 7813, 8238, 8535, 8878, 9109, 9307, 9461, 9571, 9677, 9753, 9805, 9833, 9874, 9904, 9924, 9938, 9957, 9973, 9977, 9981, 9987, 9989, 9991, 9992, 9993, 9993, 9995, 9995, 9996, 9997, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999]|10000|0
180|50|fixed|5.0|7.0|7.0|1.8|[3347, 5950, 7525, 8280, 8906, 9375, 9620, 9761, 9827, 9886, 9941]|10000|0
180|200|random|5.0|7.265211|3.725429|1.8|[4740, 7782, 8954, 9607, 9768, 9868, 9951, 9990, 9996, 9998, 9999]|10000|0
180|200|fixed|5.0|6.773903|6.32171|1.8|[3759, 5370, 6671, 7502, 8258, 8802, 8972, 9280, 9483, 9663, 9807, 9878, 9911, 9911, 9911, 9977, 9977]|10000|0
180|1|random|6.0|13.03385|3.098212|1.8|[34, 79, 131, 171, 222, 268, 320, 366, 416, 453, 495, 535, 581, 624, 669, 702, 746, 790, 832, 876, 918, 960, 995, 1036, 1069, 1101, 1146, 1182, 1215, 1253, 1291, 1335, 1370, 1406, 1446, 1488, 1528, 1575, 1614, 1646, 1685, 1715, 1761, 1807, 1843, 1876, 1910, 1948, 1981, 2009, 2041, 2079, 2115, 2146, 2176, 2204, 2227, 2258, 2279, 2310, 2348, 2385, 2411, 2439, 2469, 2498, 2527, 2550, 2586, 2613, 2645, 2673, 2701, 2732, 2757, 2778, 2806, 2825, 2850, 2876, 2905, 2927, 2957, 2986, 3009, 3034, 3056, 3084, 3109, 3130, 3155, 3173, 3199, 3226, 3248, 3264, 3287, 3307, 3335]|3349|0
180|1|fixed|6.0|10.367716|8.831797|1.8|[66, 147, 220, 311, 386, 462, 533, 630, 700, 758, 831, 903, 964, 1044, 1102, 1168, 1226, 1279, 1342, 1396, 1446, 1499, 1564, 1613, 1664, 1710, 1754, 1800, 1849, 1878, 1923, 1971, 2010, 2055, 2099, 2144, 2186, 2232, 2262, 2306, 2351, 2386, 2426, 2473, 2514, 2548, 2590, 2631, 2647, 2687, 2724, 2763, 2796, 2829, 2872, 2902, 2944, 2987, 3015, 3039, 3064, 3094, 3121, 3156, 3187, 3221, 3243, 3274, 3299, 3325, 3355, 3384, 3415, 3441, 3471, 3500, 3530, 3564, 3587, 3616, 3641, 3666, 3691, 3721, 3748, 3774, 3797, 3815, 3840, 3875, 3901, 3924, 3946, 3972, 3988, 4019, 4046, 4066, 4090]|4090|0
180|10|random|6.0|10.806125|3.620164|1.8|[384, 855, 1271, 1683, 2079, 2494, 2889, 3228, 3562, 3836, 4148, 4433, 4668, 4919, 5118, 5329, 5562, 5760, 5958, 6163, 6342, 6509, 6682, 6843, 6969, 7104, 7215, 7325, 7443, 7582, 7696, 7789, 7882, 7997, 8082, 8165, 8222, 8286, 8364, 8438, 8516, 8560, 8611, 8675, 8749, 8790, 8828, 8878, 8920, 8966, 9002, 9039, 9086, 9121, 9159, 9196, 9228, 9266, 9302, 9339, 9366, 9393, 9410, 9437, 9457, 9479, 9502, 9522, 9546, 9558, 9574, 9589, 9601, 9612, 9628, 9638, 9648, 9658, 9670, 9681, 9688, 9699, 9713, 9720, 9728, 9737, 9744, 9753, 9765, 9772, 9780, 9789, 9794, 9802, 9813, 9820, 9826, 9832]|9836|0
180|10|fixed|6.0|8.981438|2.802188|1.8|[799, 1644, 2441, 3079, 3719, 4292, 4680, 4997, 5376, 5576, 5883, 6165, 6451, 6631, 6867, 6994, 7137, 7264, 7340, 7426, 7479, 7572, 7650, 7766, 7814, 7874, 7967, 8045, 8102, 8200, 8240, 8253, 8285, 8311, 8335, 8362, 8399, 8421, 8431, 8447, 8469, 8482, 8510, 8529, 8551, 8573, 8604, 8630, 8644, 8655, 8667, 8676, 8682, 8687, 8696, 8708, 8718, 8721, 8735, 8742, 8752, 8765, 8774, 8786, 8800, 8801, 8803, 8813, 8816, 8832, 8839, 8844, 8845, 8847, 8857, 8861, 8872, 8877, 8882, 8887, 8897, 8912, 8921, 8928, 8940, 8950, 8961, 8967, 8976, 8989, 9002, 9005, 9010, 9012, 9016, 9024, 9031, 9037]|9042|0
180|50|random|6.0|8.972211|3.594521|1.8|[1814, 3706, 4960, 6043, 6923, 7627, 8131, 8584, 8853, 9127, 9280, 9450, 9575, 9694, 9760, 9790, 9817, 9854, 9884, 9906, 9924, 9933, 9947, 9961, 9965, 9971, 9977, 9984, 9985, 9990, 9993, 9995, 9996, 9997]|10000|0
180|50|fixed|6.0|7.0|7.0|1.8|[3503, 6038, 7592, 8662, 9335, 9562, 9716, 9839, 9950, 9977, 9977]|10000|0
180|200|random|6.0|7.325516|3.702627|1.8|[5116, 7625, 8975, 9534, 9728, 9882, 9922, 9975, 9989, 9997, 9997, 9998, 9999, 9999, 9999, 9999, 9999]|10000|0
180|200|fixed|6.0|6.792411|6.377232|1.8|[3573, 5422, 6754, 7341, 8098, 8533, 8760, 9011, 9235, 9501, 9667, 9699, 9852, 9886, 9886, 9916, 9944, 9970, 9970, 9970, 9970, 9970]|10000|0
180|1|random|7.0|12.989359|3.133978|1.8|[40, 84, 135, 188, 243, 290, 347, 392, 443, 491, 532, 576, 615, 659, 710, 748, 787, 828, 873, 917, 958, 1001, 1043, 1089, 1123, 1160, 1196, 1231, 1270, 1309, 1353, 1388, 1424, 1458, 1502, 1537, 1569, 1602, 1635, 1670, 1706, 1740, 1781, 1817, 1841, 1879, 1908, 1945, 1977, 2004, 2045, 2076, 2109, 2140, 2168, 2203, 2239, 2267, 2292, 2324, 2356, 2386, 2423, 2459, 2484, 2517, 2547, 2574, 2600, 2630, 2654, 2685, 2709, 2740, 2769, 2793, 2814, 2826, 2857, 2882, 2907, 2929, 2958, 2979, 3007, 3025, 3048, 3074, 3095, 3124, 3143, 3163, 3188, 3210, 3235, 3264, 3291, 3312, 3332]|3347|0
180|1|fixed|7.0|10.352334|8.927435|1.8|[59, 140, 216, 287, 362, 434, 511, 582, 656, 716, 796, 865, 926, 990, 1044, 1114, 1171, 1229, 1286, 1346, 1404, 1459, 1506, 1556, 1615, 1663, 1707, 1760, 1808, 1847, 1879, 1923, 1970, 2021, 2061, 2097, 2147, 2194, 2244, 2283, 2320, 2363, 2409, 2447, 2477, 2517, 2559, 2589, 2627, 2669, 2698, 2723, 2755, 2784, 2823, 2859, 2892, 2925, 2958, 3000, 3035, 3067, 3108, 3137, 3173, 3189, 3215, 3246, 3277, 3310, 3344, 3380, 3415, 3437, 3466, 3490, 3515, 3540, 3557, 3585, 3616, 3640, 3662, 3692, 3717, 3738, 3755, 3778, 3810, 3837, 3862, 3879, 3904, 3932, 3955, 3978, 3996, 4014]|4024|0
180|10|random|7.0|10.825148|3.629726|1.8|[413, 915, 1391, 1758, 2149, 2531, 2908, 3212, 3584, 3932, 4251, 4552, 4808, 5057, 5295, 5488, 5706, 5919, 6104, 6313, 6486, 6652, 6812, 6961, 7093, 7233, 7336, 7414, 7549, 7666, 7748, 7860, 7952, 8042, 8117, 8188, 8273, 8333, 8415, 8493, 8552, 8623, 8681, 8743, 8795, 8826, 8857, 8903, 8948, 8993, 9041, 9090, 9133, 9157, 9202, 9228, 9258, 9294, 9324, 9350, 9377, 9387, 9404, 9424, 9444, 9463, 9494, 9515, 9533, 9552, 9575, 9594, 9605, 9622, 9640, 9656, 9669, 9680, 9694, 9706, 9719, 9735, 9736, 9747, 9761, 9775, 9785, 9795, 9801, 9809, 9815, 9818, 9826, 9840, 9844, 9848, 9852, 9859, 9869]|9875|0
180|10|fixed|7.0|8.983762|2.818403|1.8|[668, 1548, 2227, 2878, 3432, 3992, 4385, 4835, 5196, 5551, 5806, 6158, 6443, 6581, 6743, 6931, 7040, 7172, 7294, 7368, 7463, 7551, 7623, 7684, 7749, 7826, 7878, 7922, 7942, 7995, 8025, 8065, 8124, 8151, 8175, 8212, 8273, 8293, 8349, 8364, 8390, 8417, 8460, 8470, 8486, 8507, 8523, 8536, 8551, 8572, 8585, 8593, 8598, 8610, 8618, 8629, 8634, 8641, 8655, 8661, 8671, 8679, 8690, 8703, 8728, 8734, 8735, 8743, 8752, 8757, 8758, 8761, 8764, 8767, 8775, 8796, 8802, 8804, 8810, 8819, 8827, 8849, 8866, 8880, 8886, 8894, 8904, 8910, 8914, 8919, 8923, 8925, 8930, 8948, 8952, 8961, 8968, 8974]|8989|0
180|50|random|7.0|8.943249|3.608418|1.8|[1965, 3793, 5051, 6106, 6851, 7543, 8023, 8452, 8768, 9014, 9253, 9358, 9531, 9611, 9675, 9738, 9795, 9837, 9868, 9895, 9916, 9939, 9953, 9956, 9965, 9977, 9979, 9986, 9989, 9991, 9992, 9993, 9995, 9998, 9998, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999]|10000|0
180|50|fixed|7.0|7.0|7.0|1.8|[3409, 5900, 7450, 8617, 9212, 9461, 9652, 9855, 9928, 9928, 9954, 9972]|10000|0
180|200|random|7.0|7.362687|3.583582|1.8|[5191, 7887, 8936, 9523, 9779, 9884, 9938, 9967, 9984, 9992, 9999]|10000|0
180|200|fixed|7.0|6.781884|6.345651|1.8|[3565, 5273, 6435, 7320, 7925, 8517, 9003, 9325, 9546, 9600, 9691, 9846, 9846, 9881, 9903, 9972, 9972, 9972, 9972, 9972, 9972]|10000|0
